Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Calories_Burned (kcal)_log,Effort_Score,Workout_Type_Hiit,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga,Experience_Level_1,Experience_Level_2,Experience_Level_3,Age_Group_Adult,Age_Group_Senior,Workout_Intensity_Moderate,Workout_Intensity_High,Age_Group,Workout_Intensity
20,Female,51.5,1.66,205.0,163.0,64.0,0.9,17.6,3.9,4,18.689214690085645,6.0,0.7951219512195122,4.770731707317074,195.3,5.279644101282416,146.70000000000002,False,False,True,False,False,True,False,False,False,False,True,Young,High
18,Female,65.0,1.69,205.0,183.0,59.0,0.84,16.2,3.6,7,22.758306781975424,9.5,0.8926829268292683,8.480487804878049,440.5,6.090178020044014,153.72,True,False,False,False,False,False,True,False,False,False,True,,High
22,Male,61.5,1.64,203.0,165.0,76.0,0.63,26.4,3.3,2,22.86585365853659,6.0,0.812807881773399,4.876847290640394,162.9,5.099256485749784,103.95,False,False,True,False,False,False,False,False,False,False,True,Young,High
43,Female,81.3,1.69,183.0,167.0,76.0,0.63,25.4,3.3,2,28.465389867301568,9.5,0.912568306010929,8.669398907103826,413.8,6.027796476355372,105.21,True,False,False,False,False,False,False,True,False,False,True,Adult,High
31,Female,67.8,1.66,187.0,150.0,81.0,0.57,29.2,3.1,2,24.604441863840908,7.0,0.8021390374331551,5.614973262032086,176.1,5.176714544788788,85.49999999999999,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
56,Male,66.0,1.54,159.0,146.0,72.0,0.94,19.4,3.6,3,27.82931354359926,9.5,0.9182389937106918,8.723270440251573,501.3,6.219197550755999,137.23999999999998,True,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
44,Female,75.6,1.7,178.0,163.0,76.0,0.77,27.6,3.2,5,26.15916955017301,9.5,0.9157303370786517,8.69943820224719,471.7,6.158460937799191,125.51,True,False,False,False,True,False,False,True,False,False,True,Adult,High
26,Female,62.7,1.55,198.0,179.0,73.0,0.94,23.7,3.4,5,26.097814776274713,9.5,0.9040404040404041,8.58838383838384,474.8,6.164997597868857,168.26,True,False,False,False,False,True,False,False,False,False,True,Young,High
32,Female,65.3,1.7,194.0,146.0,57.0,1.0,20.5,3.5,6,22.595155709342563,7.0,0.7525773195876289,5.268041237113402,296.9,5.696757859719236,146.0,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
32,Female,92.8,1.82,192.0,140.0,76.0,0.65,22.1,4.1,5,28.015940103852188,3.0,0.7291666666666666,2.1875,99.8,4.613138355637268,91.0,False,False,False,True,True,False,False,True,False,True,False,Adult,Moderate
43,Female,61.6,1.65,175.0,144.0,73.0,1.12,20.5,4.6,5,22.62626262626263,6.0,0.8228571428571428,4.937142857142857,288.1,5.666772649022301,161.28000000000003,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
59,Female,44.0,1.56,165.0,141.0,67.0,1.1,24.9,4.2,7,18.080210387902692,8.0,0.8545454545454545,6.836363636363636,292.4,5.681536865708881,155.10000000000002,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
30,Male,64.3,1.67,179.0,153.0,75.0,1.08,24.4,4.5,5,23.055685037111406,8.0,0.8547486033519553,6.837988826815643,416.7,6.03476347150313,165.24,False,True,False,False,True,False,False,False,False,True,False,Young,Moderate
49,Male,65.8,1.6,177.0,162.0,74.0,0.58,26.3,2.8,3,25.703124999999993,9.5,0.9152542372881356,8.694915254237289,309.8,5.739149618493492,93.96,True,False,False,False,False,False,False,False,True,False,True,Senior,High
56,Male,54.5,1.74,160.0,135.0,78.0,0.37,25.8,3.2,2,18.00105694279297,6.0,0.84375,5.0625,84.1,4.443827035579329,49.95,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
49,Male,56.7,1.67,166.0,152.0,70.0,0.6,28.9,2.8,3,20.33059629244505,9.5,0.9156626506024096,8.698795180722891,276.1,5.624378451868933,91.2,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
21,Female,65.4,1.85,205.0,162.0,63.0,1.39,21.0,4.3,4,19.108838568298026,6.0,0.7902439024390244,4.741463414634147,380.3,5.943586466863518,225.17999999999998,False,False,True,False,True,False,False,False,False,False,True,Young,High
47,Female,87.6,1.8,173.0,148.0,73.0,0.9,34.6,3.8,4,27.037037037037035,8.0,0.8554913294797688,6.84393063583815,473.0,6.161207321695077,133.20000000000002,False,True,False,False,True,False,False,False,True,True,False,Senior,Moderate
54,Female,85.1,1.66,165.0,151.0,75.0,0.68,34.3,2.8,3,30.88256641021919,9.5,0.9151515151515152,8.693939393939393,464.2,6.142467420644509,102.68,True,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
40,Male,71.1,1.75,174.0,158.0,65.0,0.95,18.5,3.3,4,23.216326530612243,9.5,0.9080459770114943,8.626436781609195,547.5,6.307187279715285,150.1,True,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
56,Male,70.3,1.64,166.0,136.0,66.0,0.82,23.6,3.5,3,26.13771564544914,6.0,0.8192771084337349,4.9156626506024095,242.1,5.493472881322077,111.52,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
32,Female,73.7,1.68,192.0,140.0,77.0,0.34,28.7,3.5,3,26.112528344671208,3.0,0.7291666666666666,2.1875,41.2,3.742420221041966,47.6,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
46,Female,81.6,1.64,172.0,156.0,63.0,0.71,16.0,3.2,5,30.339083878643667,9.5,0.9069767441860465,8.616279069767442,469.6,6.154008476293262,110.75999999999999,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
53,Male,66.0,1.76,156.0,133.0,65.0,0.92,17.1,4.2,5,21.306818181818183,8.0,0.8525641025641025,6.82051282051282,363.0,5.8971538676367405,122.36,False,True,False,False,False,True,False,False,True,True,False,Senior,Moderate
30,Male,76.9,1.82,198.0,179.0,73.0,0.31,26.4,2.6,2,23.215795193817172,9.5,0.9040404040404041,8.58838383838384,192.0,5.262690188904886,55.49,True,False,False,False,False,False,False,False,False,False,True,Young,High
49,Male,70.1,1.76,170.0,130.0,56.0,1.32,12.8,3.1,7,22.63042355371901,7.0,0.7647058823529411,5.352941176470588,420.5,6.04381977744191,171.6,False,False,False,False,False,False,True,False,True,False,False,Senior,Low
24,Male,76.3,1.77,194.0,152.0,74.0,0.46,21.4,2.9,2,24.354431995914325,7.0,0.7835051546391752,5.484536082474227,159.7,5.0795392727434665,69.92,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
39,Female,104.9,1.77,181.0,131.0,71.0,1.01,20.6,4.6,6,33.48335408088352,3.0,0.7237569060773481,2.1712707182320443,176.7,5.180096735160606,132.31,False,False,False,True,False,True,False,True,False,True,False,Adult,Moderate
45,Male,72.6,1.74,171.0,137.0,58.0,1.14,8.0,4.0,5,23.979389615537055,6.0,0.8011695906432749,4.807017543859649,347.2,5.8527770273340884,156.17999999999998,False,False,True,False,False,False,True,True,False,True,False,Adult,Moderate
19,Male,50.5,1.57,205.0,156.0,64.0,1.03,16.9,3.5,7,20.48764655766968,7.0,0.7609756097560976,5.326829268292683,237.6,5.474788509663815,160.68,False,False,False,False,False,True,False,False,False,True,False,Young,Moderate
59,Female,66.3,1.85,165.0,149.0,64.0,0.71,26.8,2.9,4,19.3718042366691,9.5,0.9030303030303031,8.57878787878788,376.4,5.93330563293445,105.78999999999999,True,False,False,False,False,True,False,False,True,True,False,Senior,Moderate
23,Female,100.4,1.86,199.0,178.0,57.0,1.31,17.5,3.6,7,29.020696034223608,9.5,0.8944723618090452,8.49748743718593,719.45,6.579876016778943,233.18,True,False,False,False,False,False,True,False,False,False,True,Young,High
45,Female,56.4,1.66,187.0,155.0,81.0,0.25,25.9,2.4,2,20.467411815938455,6.0,0.8288770053475936,4.973262032085561,59.1,4.096009841541162,38.75,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
45,Male,71.9,1.64,172.0,135.0,68.0,0.54,26.6,2.4,3,26.73259964306961,7.0,0.7848837209302325,5.4941860465116275,175.1,5.171052015502161,72.9,False,False,False,False,False,False,False,True,False,True,False,Adult,Moderate
37,Male,64.5,1.74,189.0,159.0,70.0,1.08,17.2,4.3,3,21.304003170828377,8.0,0.8412698412698413,6.73015873015873,416.8,6.035002849122465,171.72,False,True,False,False,True,False,False,True,False,True,False,Adult,Moderate
47,Male,57.0,1.74,162.0,130.0,56.0,1.54,9.7,4.4,5,18.826793499801823,6.0,0.8024691358024691,4.814814814814815,367.7,5.9099833052400985,200.20000000000002,False,False,True,False,False,False,True,False,True,False,False,Senior,Low
28,Male,72.8,1.66,195.0,165.0,73.0,0.67,14.0,4.3,3,26.41892872695602,8.0,0.8461538461538461,6.769230769230769,294.3,5.687991788749877,110.55000000000001,False,True,False,False,True,False,False,False,False,False,True,Young,High
45,Female,51.9,1.55,186.0,167.0,61.0,1.14,13.1,3.5,7,21.602497398543182,9.5,0.8978494623655914,8.529569892473118,476.6,6.168773562078393,190.38,True,False,False,False,False,False,True,True,False,False,True,Adult,High
42,Female,75.2,1.71,173.0,150.0,81.0,0.62,28.5,3.8,2,25.717314729318428,8.0,0.8670520231213873,6.936416184971098,279.7,5.637286483367837,93.0,False,True,False,False,False,False,False,True,False,True,False,Adult,Moderate
56,Male,78.3,1.74,172.0,141.0,69.0,1.09,16.2,3.7,7,25.86206896551724,6.0,0.8197674418604651,4.9186046511627906,358.0,5.883322388488279,153.69,False,False,True,False,False,True,False,False,True,True,False,Senior,Moderate
50,Male,80.4,1.75,163.0,127.0,60.0,0.75,15.4,3.1,7,26.253061224489798,7.0,0.7791411042944786,5.45398773006135,274.6,5.618950539139504,95.25,False,False,False,False,False,False,True,False,True,False,False,Senior,Low
18,Male,67.4,1.71,205.0,166.0,74.0,0.55,18.4,3.1,5,23.049827297288058,6.0,0.8097560975609757,4.858536585365854,156.2,5.057518879995106,91.30000000000001,False,False,True,False,True,False,False,False,False,False,True,,High
44,Female,73.1,1.65,174.0,124.0,64.0,1.13,15.6,4.8,6,26.850321395775943,3.0,0.7126436781609196,2.137931034482759,135.2,4.9141243937154115,140.11999999999998,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
30,Male,64.3,1.78,186.0,134.0,70.0,0.66,23.1,3.9,3,20.294154778437065,3.0,0.7204301075268817,2.161290322580645,70.2,4.26549281841793,88.44,False,False,False,True,False,False,False,False,False,True,False,Young,Moderate
58,Female,51.2,1.69,159.0,135.0,64.0,1.18,12.9,4.5,7,17.926543188263718,8.0,0.8490566037735849,6.7924528301886795,361.2,5.892196545449313,159.29999999999998,False,True,False,False,False,False,True,False,True,True,False,Senior,Moderate
20,Male,71.6,1.63,200.0,179.0,61.0,1.05,9.7,3.8,7,26.94869961233016,9.5,0.895,8.5025,606.3,6.40902290290353,187.95000000000002,True,False,False,False,False,False,True,False,False,False,True,Young,High
56,Female,68.1,1.66,163.0,133.0,77.0,0.83,23.7,3.3,3,24.71331107562781,7.0,0.8159509202453987,5.711656441717791,257.6,5.555282466337757,110.39,False,False,False,False,False,False,False,False,True,True,False,Senior,Moderate
23,Female,48.9,1.51,197.0,165.0,68.0,1.17,28.5,4.6,3,21.4464277882549,8.0,0.8375634517766497,6.700507614213198,344.2,5.844123959209273,193.04999999999998,False,True,False,False,True,False,False,False,False,False,True,Young,High
25,Male,50.0,1.66,197.0,157.0,66.0,0.57,17.4,3.1,5,18.144868631151112,6.0,0.7969543147208121,4.781725888324873,118.8,4.785823685681349,89.49,False,False,True,False,True,False,False,False,False,True,False,Young,Moderate
44,Female,55.1,1.75,177.0,129.0,70.0,0.77,27.5,4.0,3,17.991836734693877,3.0,0.7288135593220338,2.1864406779661016,70.2,4.26549281841793,99.33,False,False,False,True,False,False,False,True,False,False,False,Adult,Low
26,Female,71.1,1.71,194.0,146.0,58.0,0.77,25.3,3.0,3,24.315173899661435,7.0,0.7525773195876289,5.268041237113402,248.0,5.517452896464707,112.42,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
54,Male,102.7,1.83,164.0,122.0,71.0,0.44,26.2,3.4,2,30.666786108871566,3.0,0.7439024390243902,2.2317073170731705,74.3,4.321480134805848,53.68,False,False,False,True,False,False,False,False,True,False,False,Senior,Low
50,Female,64.1,1.65,172.0,141.0,82.0,0.86,22.5,2.9,3,23.544536271809,7.0,0.8197674418604651,5.738372093023256,253.0,5.537334267018537,121.26,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
59,Male,67.4,1.73,163.0,132.0,74.0,0.71,33.2,2.5,3,22.519963914597884,7.0,0.8098159509202454,5.668711656441718,218.3,5.390440655423842,93.72,False,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
41,Female,74.0,1.76,181.0,127.0,62.0,1.34,13.2,5.1,6,23.889462809917354,3.0,0.7016574585635359,2.1049723756906076,162.5,5.096812990337308,170.18,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
32,Female,104.9,1.9,188.0,139.0,80.0,0.5,26.9,3.4,3,29.058171745152357,3.0,0.7393617021276596,2.2180851063829787,96.8,4.582924577040772,69.5,False,False,False,True,False,False,False,True,False,True,False,Adult,Moderate
49,Female,77.5,1.69,168.0,136.0,64.0,0.89,16.6,4.3,4,27.13490424004762,6.0,0.8095238095238095,4.857142857142858,286.5,5.661222860237405,121.04,False,False,True,False,False,True,False,False,True,True,False,Senior,Moderate
49,Female,50.3,1.58,171.0,142.0,73.0,0.59,34.8,3.6,3,20.14901458099663,6.0,0.8304093567251462,4.982456140350877,125.4,4.839451481712757,83.78,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
41,Male,75.1,1.76,178.0,138.0,64.0,1.4,9.6,3.3,5,24.24457644628099,7.0,0.7752808988764045,5.426966292134831,477.7,6.171074096398463,193.2,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
58,Male,88.3,1.87,152.0,123.0,56.0,0.97,13.5,3.7,7,25.25093654379593,6.0,0.8092105263157895,4.855263157894737,358.7,5.885270350701578,119.31,False,False,True,False,False,False,True,False,True,False,False,Senior,Low
29,Male,53.7,1.65,196.0,157.0,67.0,0.95,23.1,3.4,5,19.724517906336093,6.0,0.8010204081632653,4.8061224489795915,213.6,5.368775830196598,149.15,False,False,True,False,True,False,False,False,False,True,False,Young,Moderate
56,Female,84.1,1.76,165.0,138.0,75.0,0.41,29.1,2.7,3,27.15005165289256,6.0,0.8363636363636363,5.018181818181818,144.8,4.982235819574558,56.58,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
19,Female,67.4,1.8,201.0,155.0,70.0,1.02,28.7,3.3,4,20.80246913580247,7.0,0.7711442786069652,5.398009950248756,312.3,5.747161197958146,158.1,False,False,False,False,True,False,False,False,False,True,False,Young,Moderate
20,Male,57.1,1.78,203.0,184.0,82.0,0.83,28.8,3.7,2,18.021714429996212,9.5,0.9064039408866995,8.610837438423646,379.5,5.941486177301741,152.72,True,False,False,False,False,False,False,False,False,False,True,Young,High
54,Male,69.6,1.69,162.0,149.0,75.0,0.8,20.8,3.6,4,24.36889464654599,9.5,0.9197530864197531,8.737654320987653,449.9,6.111245585427039,119.2,True,False,False,False,True,False,False,False,True,True,False,Senior,Moderate
34,Male,61.4,1.61,193.0,161.0,68.0,0.37,25.3,3.7,3,23.687357740827895,8.0,0.8341968911917098,6.6735751295336785,135.2,4.9141243937154115,59.57,False,True,False,False,False,False,False,True,False,False,True,Adult,High
19,Male,67.1,1.67,205.0,185.0,74.0,0.44,24.1,3.2,3,24.059665100935852,9.5,0.9024390243902439,8.573170731707318,237.7,5.4752075333447845,81.4,True,False,False,False,False,False,False,False,False,False,True,Young,High
19,Female,62.4,1.73,195.0,134.0,59.0,1.09,17.6,4.0,6,20.849343446155903,3.0,0.6871794871794872,2.0615384615384613,112.5,4.7318028369214575,146.06,False,False,False,True,False,True,False,False,False,True,False,Young,Moderate
45,Male,67.4,1.77,172.0,119.0,55.0,1.37,15.9,4.7,5,21.51361358485748,3.0,0.6918604651162791,2.0755813953488373,151.5,5.0271645960474665,163.03,False,False,False,True,False,False,True,True,False,False,False,Adult,Low
40,Female,83.7,1.71,183.0,149.0,70.0,1.01,21.7,3.5,5,28.62419205909511,6.0,0.8142076502732241,4.885245901639344,354.6,5.8738065036397495,150.49,False,False,True,False,True,False,False,True,False,True,False,Adult,Moderate
54,Male,69.5,1.64,167.0,145.0,78.0,0.38,27.1,3.8,2,25.84027364663891,8.0,0.8682634730538922,6.946107784431137,159.1,5.075798620002669,55.1,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
49,Female,60.8,1.74,171.0,142.0,75.0,0.7,27.2,3.9,3,20.081913066455275,6.0,0.8304093567251462,4.982456140350877,178.2,5.18850250054083,99.39999999999999,False,False,True,False,False,False,False,False,True,True,False,Senior,Moderate
50,Male,56.1,1.77,172.0,139.0,62.0,1.06,8.0,3.7,6,17.906731782054965,6.0,0.8081395348837209,4.848837209302325,249.8,5.524655808758766,147.34,False,False,True,False,False,False,True,False,True,True,False,Senior,Moderate
18,Male,60.0,1.72,193.0,172.0,58.0,1.28,13.5,3.7,7,20.281233098972418,9.5,0.8911917098445595,8.466321243523316,616.1,6.425031085327022,220.16,True,False,False,False,False,False,True,False,False,False,True,,High
36,Female,62.8,1.6,179.0,147.0,70.0,0.56,27.7,3.1,3,24.531249999999993,6.0,0.8212290502793296,4.927374301675977,149.1,5.011301738639416,82.32000000000001,False,False,True,False,False,False,False,True,False,True,False,Adult,Moderate
19,Female,59.3,1.66,198.0,163.0,58.0,1.25,13.0,4.3,7,21.519814196545216,8.0,0.8232323232323232,6.585858585858586,444.7,6.09964607995251,203.75,False,True,False,False,False,False,True,False,False,False,True,Young,High
43,Male,66.7,1.77,181.0,164.0,67.0,1.08,11.9,3.9,6,21.29017842893166,9.5,0.9060773480662984,8.607734806629834,582.3,6.368701633759592,177.12,True,False,False,False,False,False,True,True,False,False,True,Adult,High
49,Female,51.4,1.54,160.0,139.0,77.0,1.15,24.8,4.1,3,21.673132062742454,8.0,0.86875,6.95,353.2,5.869861725348733,159.85,False,True,False,False,False,False,False,False,True,True,False,Senior,Moderate
23,Male,51.3,1.47,198.0,156.0,57.0,1.33,14.5,4.0,7,23.740108288213246,6.0,0.7878787878787878,4.727272727272727,287.4,5.664348405410794,207.48000000000002,False,False,True,False,False,True,False,False,False,True,False,Young,Moderate
49,Female,91.0,1.83,169.0,140.0,71.0,1.12,18.2,3.4,3,27.173101615455817,6.0,0.8284023668639053,4.9704142011834325,430.6,6.0674992333839795,156.8,False,False,True,False,True,False,False,False,True,True,False,Senior,Moderate
21,Male,71.9,1.73,202.0,184.0,81.0,0.63,22.2,2.8,2,24.023522336195665,9.5,0.9108910891089109,8.653465346534654,366.3,5.906178952825622,115.92,True,False,False,False,False,False,False,False,False,False,True,Young,High
28,Male,73.5,1.74,196.0,155.0,79.0,0.67,27.2,2.8,3,24.276654776060244,7.0,0.7908163265306123,5.5357142857142865,223.9,5.41565585896527,103.85000000000001,False,False,False,False,False,False,False,False,False,True,False,Young,Moderate
34,Male,57.1,1.57,194.0,177.0,76.0,0.5,22.1,3.1,3,23.165239969167107,9.5,0.9123711340206185,8.667525773195877,232.2,5.451896454476337,88.5,True,False,False,False,True,False,False,True,False,False,True,Adult,High
55,Male,67.7,1.75,159.0,123.0,55.0,0.99,17.9,3.2,7,22.106122448979594,7.0,0.7735849056603774,5.415094339622642,306.8,5.729450221404779,121.77,False,False,False,False,False,False,True,False,True,False,False,Senior,Low
41,Male,80.4,1.71,175.0,137.0,66.0,1.03,19.6,3.4,6,27.49563968400534,7.0,0.7828571428571428,5.4799999999999995,377.6,5.936480238775222,141.11,False,False,False,False,False,True,False,True,False,True,False,Adult,Moderate
22,Male,62.4,1.52,198.0,179.0,73.0,0.81,23.7,3.1,3,27.008310249307478,9.5,0.9040404040404041,8.58838383838384,407.2,6.011757250375744,144.99,True,False,False,False,False,False,False,False,False,False,True,Young,High
